1/1 feasible solution given by solution candidate storage, new primal bound 9.790000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 651 variables (600 bin, 0 int, 51 cont) and 3625 constraints
   3625 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 12.7s|  8500 |  7605 |163366 |  19.2 |    26M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 12.8s|  8600 |  7695 |164863 |  19.1 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 12.9s|  8700 |  7789 |166458 |  19.1 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.1s|  8800 |  7877 |169003 |  19.2 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 13.2s|  8900 |  7959 |172303 |  19.3 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.4s|  9000 |  8043 |175660 |  19.5 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.6s|  9100 |  8143 |178059 |  19.5 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.7s|  9200 |  8235 |179761 |  19.5 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 13.9s|  9300 |  8321 |182485 |  19.6 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.0s|  9400 |  8417 |185202 |  19.7 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.2s|  9500 |  8515 |186634 |  19.6 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.3s|  9600 |  8607 |189014 |  19.7 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.4s|  9700 |  8695 |191623 |  19.7 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.6s|  9800 |  8775 |194223 |  19.8 |    27M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.7s|  9900 |  8869 |195483 |  19.7 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 14.9s| 10000 |  8963 |197408 |  19.7 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.0s| 10100 |  9045 |199358 |  19.7 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.1s| 10200 |  9129 |201330 |  19.7 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.4s| 10300 |  9217 |206881 |  20.1 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 15.5s| 10400 |  9309 |209176 |  20.1 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 15.8s| 10500 |  9391 |215955 |  20.5 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.0s| 10600 |  9485 |221035 |  20.8 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.2s| 10700 |  9581 |223388 |  20.8 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.4s| 10800 |  9667 |228024 |  21.1 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 16.5s| 10900 |  9761 |230805 |  21.1 |    28M | 308 | 651 |3625 |3625 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
