1/1 feasible solution given by solution candidate storage, new primal bound 9.340000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 1251 variables (1200 bin, 0 int, 51 cont) and 4525 constraints
   4525 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  240s|  5400 |  3173 |  6667k|1234.6 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  244s|  5500 |  3253 |  6811k|1238.5 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  250s|  5600 |  3313 |  6985k|1247.5 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  255s|  5700 |  3373 |  7124k|1249.9 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  262s|  5800 |  3431 |  7308k|1260.1 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  266s|  5900 |  3471 |  7431k|1259.6 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  272s|  6000 |  3531 |  7615k|1269.2 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  276s|  6100 |  3583 |  7731k|1267.4 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  280s|  6200 |  3645 |  7859k|1267.6 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  284s|  6300 |  3707 |  7975k|1266.0 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  291s|  6400 |  3767 |  8167k|1276.1 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  297s|  6500 |  3811 |  8335k|1282.3 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  300s|  6600 |  3859 |  8429k|1277.1 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  302s|  6700 |  3911 |  8476k|1265.1 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  303s|  6800 |  3971 |  8495k|1249.3 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  305s|  6900 |  4015 |  8575k|1242.8 |    25M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  310s|  7000 |  4069 |  8723k|1246.3 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  315s|  7100 |  4123 |  8866k|1248.8 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  320s|  7200 |  4183 |  9006k|1250.9 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  326s|  7300 |  4225 |  9165k|1255.5 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  330s|  7400 |  4261 |  9286k|1254.9 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  335s|  7500 |  4303 |  9428k|1257.1 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  339s|  7600 |  4347 |  9547k|1256.3 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  344s|  7700 |  4397 |  9687k|1258.1 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  349s|  7800 |  4431 |  9818k|1258.8 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  352s|  7900 |  4477 |  9908k|1254.2 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  356s|  8000 |  4531 | 10036k|1254.6 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  359s|  8100 |  4547 | 10104k|1247.5 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  362s|  8200 |  4577 | 10204k|1244.4 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  366s|  8300 |  4621 | 10325k|1244.0 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  369s|  8400 |  4683 | 10410k|1239.3 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  372s|  8500 |  4731 | 10487k|1233.7 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  374s|  8600 |  4765 | 10567k|1228.7 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  377s|  8700 |  4821 | 10645k|1223.5 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  379s|  8800 |  4875 | 10714k|1217.5 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  382s|  8900 |  4905 | 10793k|1212.7 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  384s|  9000 |  4939 | 10855k|1206.2 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  386s|  9100 |  4981 | 10920k|1200.0 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  389s|  9200 |  5003 | 10992k|1194.9 |    27M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  391s|  9300 |  5035 | 11054k|1188.7 |    28M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
