1/1 feasible solution given by solution candidate storage, new primal bound 1.062000e+02

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 1251 variables (1200 bin, 0 int, 51 cont) and 5725 constraints
   5725 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 43.7s| 10900 |  6637 |729445 |  66.8 |    35M | 153 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 44.1s| 11000 |  6679 |736616 |  66.8 |    35M | 153 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 44.4s| 11100 |  6729 |741009 |  66.6 |    35M | 153 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 44.8s| 11200 |  6769 |747467 |  66.6 |    35M | 153 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 45.1s| 11300 |  6805 |753146 |  66.5 |    35M | 153 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 45.5s| 11400 |  6847 |759683 |  66.5 |    35M | 153 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 45.9s| 11500 |  6875 |766724 |  66.5 |    35M | 153 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 46.2s| 11600 |  6925 |770483 |  66.3 |    35M | 154 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 46.5s| 11700 |  6971 |775903 |  66.2 |    35M | 157 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 46.8s| 11800 |  7013 |779600 |  65.9 |    35M | 157 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 47.1s| 11900 |  7063 |784092 |  65.8 |    35M | 165 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 47.4s| 12000 |  7093 |788650 |  65.6 |    35M | 165 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 47.8s| 12100 |  7139 |795121 |  65.6 |    35M | 165 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 48.1s| 12200 |  7177 |799133 |  65.4 |    35M | 165 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 48.4s| 12300 |  7201 |802943 |  65.2 |    35M | 165 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 48.7s| 12400 |  7249 |807491 |  65.0 |    35M | 181 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 48.9s| 12500 |  7271 |810145 |  64.7 |    35M | 181 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 49.2s| 12600 |  7289 |814040 |  64.5 |    35M | 181 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 49.5s| 12700 |  7321 |818533 |  64.3 |    36M | 181 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
 49.8s| 12800 |  7343 |822733 |  64.2 |    36M | 181 |1251 |5725 |5725 |   0 |  0 |   0 |  47 | 3.400000e+01 | 1.062000e+02 | 212.35%| unknown
